summary,config,name,metrics
"{'_runtime': 1389.352733945, '_step': 49, '_timestamp': 1746833641.4566426, '_wandb': {'runtime': 1389}, 'train/acc': 90.11, 'train/epoch_time': 26.42692804336548, 'train/loss': 0.2789401348746951, 'train/update_time': 2.7319769859313965, 'val/acc': 85.05, 'val/epoch_time': 1.3153645992279053, 'val/loss': 0.4659212321043015}","{'lr': 0.001, 'eta': None, 'name': 'ImpK_b_0.001', 'strategy': 'ImpK', 'num_steps': None, 'optimizer': 'CAdamW', 'num_epochs': 50, 'param_usage': 0.01, 'update_task': 'mirror_descent', 'num_restarts': 5, 'update_kwargs': {'eta': 10000000, 'num_steps': 50, 'lambda_value': 0.001}, 'error_correction': None}",ImpK_b_0.001_restart_0,"{'train/loss': [1.6039046091801674, 1.305397029423043, 1.1306814979714201, 1.006905426454666, 0.9205544281493673, 0.8390878618830611, 0.7740419429281483, 0.7214962474220549, 0.6838321485330382, 0.6498655707330045, 0.6229166435768537, 0.593732483627851, 0.5716436817822859, 0.5542252726871949, 0.5377023864127791, 0.5265270450993267, 0.5018033485126008, 0.488196918116811, 0.47692324263055613, 0.46818277369374817, 0.45110641034972637, 0.44370039802073213, 0.43212087810649286, 0.42441565652027763, 0.41484447139913166, 0.4104915138934275, 0.3991081152883027, 0.38978581031417603, 0.3834161516803, 0.37709162283279096, 0.36980219078643245, 0.3639521180744976, 0.35869402146857715, 0.34877016031376235, 0.3480958483179512, 0.3356783725797673, 0.33476047427453043, 0.3301338066759012, 0.32294064680176315, 0.31639247374308993, 0.3157995975459628, 0.30659691413955004, 0.30070649369445906, 0.30075222730179274, 0.302873246467022, 0.2900497170208055, 0.2897358295481528, 0.289377420569015, 0.28663517614764633, 0.2789401348746951], 'train/acc': [40.562, 52.788, 59.654, 64.184, 67.442, 70.404, 72.672, 74.726, 76.202, 77.314, 78.238, 79.204, 80.116, 80.662, 81.352, 81.622, 82.362, 83.012, 83.14, 83.646, 84.334, 84.564, 84.952, 85.24, 85.652, 85.686, 85.994, 86.298, 86.698, 86.866, 87.118, 87.272, 87.428, 87.634, 87.776, 88.15, 88.266, 88.362, 88.462, 89.008, 88.85, 89.19, 89.404, 89.316, 89.442, 89.854, 89.784, 89.856, 89.878, 90.11], 'val/loss': [1.8407421517372131, 1.276471390724182, 1.1604532992839813, 1.0588076758384704, 0.9549217784404754, 0.9482475066184998, 0.7898327344655991, 0.7969295281171799, 0.7291762083768845, 0.7879876348376275, 0.6530926811695099, 0.6368680116534233, 0.7108523413538933, 0.6157023745775223, 0.5916272404789925, 0.5809521494805813, 0.6323120152950287, 0.6248360097408294, 0.5642606985569, 0.6197251683473587, 0.5355957126617432, 0.5921764424443245, 0.5426056244969368, 0.4977244228124619, 0.49751031458377837, 0.49043367207050326, 0.49976121604442597, 0.5321617192029953, 0.5251125571131706, 0.48675130903720853, 0.479890379011631, 0.49941963583230975, 0.4868789678812027, 0.5092125344276428, 0.48444000124931336, 0.4684312015771866, 0.4496529793739319, 0.4853132006525993, 0.4706004139780998, 0.48340780839324, 0.49106144085526465, 0.4641329997777939, 0.4607518556714058, 0.45095695555210114, 0.44816417410969733, 0.4692828990519047, 0.5136134125292301, 0.4732861888408661, 0.5226763537526131, 0.4659212321043015], 'val/acc': [37.17, 53.54, 59.41, 62.87, 66.47, 67.55, 72.85, 72.43, 74.35, 73.05, 77.3, 77.77, 75.81, 78.8, 79.53, 79.93, 78.29, 78.98, 81.15, 79.03, 82.11, 79.65, 81.35, 83.17, 82.98, 83.4, 83.43, 81.82, 82.1, 83.87, 83.65, 83.24, 83.91, 83.2, 83.78, 84.51, 85.4, 83.89, 84.26, 83.94, 84.17, 84.85, 85.34, 85.64, 85.21, 85.22, 83.8, 84.45, 83.31, 85.05]}"
"{'_runtime': 1389.695051227, '_step': 49, '_timestamp': 1746835033.0586767, '_wandb': {'runtime': 1389}, 'train/acc': 90.362, 'train/epoch_time': 26.285756826400757, 'train/loss': 0.2684981309239517, 'train/update_time': 2.7197439670562744, 'val/acc': 85.19, 'val/epoch_time': 1.3296997547149658, 'val/loss': 0.4677215793728828}","{'lr': 0.001, 'eta': None, 'name': 'ImpK_b_0.001', 'strategy': 'ImpK', 'num_steps': None, 'optimizer': 'CAdamW', 'num_epochs': 50, 'param_usage': 0.01, 'update_task': 'mirror_descent', 'num_restarts': 5, 'update_kwargs': {'eta': 10000000, 'num_steps': 50, 'lambda_value': 0.001}, 'error_correction': None}",ImpK_b_0.001_restart_1,"{'train/loss': [1.588428134808455, 1.2667556976723244, 1.1057982581960575, 0.9982759905288286, 0.900666769050881, 0.8251933239000228, 0.7681746334980821, 0.7276110126234382, 0.6796384406516619, 0.6469300208646623, 0.6146195218386248, 0.5950917687714862, 0.5667563521343729, 0.5505909874768513, 0.5255319220025826, 0.508892660136418, 0.499568747971064, 0.486324885540911, 0.4690665493688315, 0.4600796570710819, 0.4481840903496803, 0.4388770633341406, 0.42600720339571424, 0.4124678510915288, 0.40609643194833983, 0.39651636855529093, 0.3904567982077294, 0.38045094495691606, 0.3719849753791414, 0.36781707467020625, 0.36143746087923073, 0.3552673572240888, 0.34477438977764696, 0.33913096057636966, 0.33225045511332313, 0.3340338190345813, 0.32356791583168537, 0.3199079653719807, 0.3135351387741011, 0.30366671653202426, 0.3052502696395225, 0.2969460608556752, 0.29706853860631927, 0.2864035113388315, 0.2831949641942368, 0.2782803901359248, 0.27870746155071746, 0.27562275155425986, 0.26928759069012864, 0.2684981309239517], 'train/acc': [41.126, 54.11, 60.402, 64.308, 68.158, 70.766, 72.996, 74.382, 76.284, 77.442, 78.67, 79.404, 80.37, 80.966, 81.584, 82.176, 82.568, 83.038, 83.71, 84.084, 84.242, 84.62, 85.158, 85.538, 85.914, 86.13, 86.322, 86.518, 86.968, 87.056, 87.278, 87.406, 87.892, 88.018, 88.418, 88.13, 88.658, 88.692, 88.962, 89.112, 89.196, 89.468, 89.446, 89.91, 89.86, 90.186, 90.042, 90.222, 90.38, 90.362], 'val/loss': [1.3872231841087341, 1.3297513675689698, 1.0611764788627625, 0.9865840935707092, 0.9316024821996689, 0.8248474460840225, 0.8847767126560211, 0.7998413592576981, 0.8094902271032334, 0.6845830112695694, 0.702118561565876, 0.6330450773239136, 0.7121206405758858, 0.6528260704874992, 0.6241086900234223, 0.6088754096627236, 0.5798543587327003, 0.5668182107806206, 0.5803531730175018, 0.5353944697976112, 0.557153804898262, 0.5284349203109742, 0.5220350024104118, 0.6025213032960892, 0.5263756892085075, 0.5210431288182735, 0.48460565999150274, 0.49896331295371055, 0.4978623041510582, 0.5348019248247147, 0.45743243932724, 0.469420892894268, 0.4787425348162651, 0.45401403933763507, 0.4725773885846138, 0.4870067976415157, 0.4570849174261093, 0.47593154340982435, 0.4802324728667736, 0.48669045329093935, 0.4617530336976051, 0.5240587125718593, 0.48248724788427355, 0.472773052752018, 0.4378741355240345, 0.4553105115890503, 0.4555739817023277, 0.4595206953585148, 0.4443560653924942, 0.46772157937288283], 'val/acc': [49.29, 53.23, 63.07, 65.59, 67.61, 71.46, 69.35, 72.61, 72.8, 76.36, 75.58, 78.78, 76.06, 78.44, 78.97, 79.12, 80.18, 80.71, 79.91, 81.52, 81.2, 81.85, 82.42, 80.38, 82.35, 82.71, 83.48, 83.47, 82.97, 81.97, 84.4, 84.21, 84.06, 85.1, 84.42, 83.78, 85.04, 84.5, 84.29, 84.08, 84.4, 83.25, 84.26, 84.86, 85.4, 84.98, 85.3, 85.17, 85.58, 85.19]}"
"{'_runtime': 1385.465248747, '_step': 49, '_timestamp': 1746836420.109701, '_wandb': {'runtime': 1385}, 'train/acc': 90.348, 'train/epoch_time': 26.276941299438477, 'train/loss': 0.2717410023026454, 'train/update_time': 2.7499873638153076, 'val/acc': 85.27, 'val/epoch_time': 1.3549408912658691, 'val/loss': 0.45007472202181814}","{'lr': 0.001, 'eta': None, 'name': 'ImpK_b_0.001', 'strategy': 'ImpK', 'num_steps': None, 'optimizer': 'CAdamW', 'num_epochs': 50, 'param_usage': 0.01, 'update_task': 'mirror_descent', 'num_restarts': 5, 'update_kwargs': {'eta': 10000000, 'num_steps': 50, 'lambda_value': 0.001}, 'error_correction': None}",ImpK_b_0.001_restart_2,"{'train/loss': [1.5831391268678943, 1.2680225012552402, 1.0952160524590242, 0.9930670229370332, 0.8987635480778297, 0.8195080700737741, 0.7683399842523247, 0.7144984462681938, 0.6787745277290149, 0.6442758791586932, 0.6184686594606971, 0.5914174295447366, 0.5734281640528412, 0.5512648645569297, 0.5331427699617107, 0.5165243714361849, 0.49729511134154963, 0.48616574312110084, 0.4690510739603311, 0.45874454877565585, 0.4539492792638062, 0.439062383016357, 0.426819292938008, 0.4176187312130428, 0.4060776150211349, 0.3991396996904822, 0.3925746077924128, 0.3836628257313653, 0.37719621640794415, 0.3693599971892584, 0.36655367118165927, 0.3587182794156892, 0.3519687052730404, 0.3480893810234411, 0.3436244032190889, 0.3363698070387706, 0.33169993201789955, 0.3247476901544634, 0.3186370141213507, 0.3158792460437321, 0.30784918066790645, 0.3061340466865798, 0.3057865565618896, 0.295217251686184, 0.29476508696365844, 0.29049695830058564, 0.28030427387150963, 0.28955131372832277, 0.2799411630996353, 0.2717410023026454], 'train/acc': [41.532, 53.966, 60.78, 64.752, 68.258, 71.006, 73.046, 75.016, 76.21, 77.608, 78.464, 79.304, 80.016, 80.818, 81.456, 82.184, 82.516, 82.99, 83.562, 84.122, 84.248, 84.724, 84.944, 85.358, 85.834, 85.978, 86.17, 86.592, 86.692, 87.012, 86.99, 87.306, 87.556, 87.756, 87.874, 88.216, 88.344, 88.546, 88.894, 88.896, 89.04, 89.19, 89.118, 89.548, 89.518, 89.56, 90.032, 89.864, 90.094, 90.348], 'val/loss': [1.4475184464454651, 1.2049797815084458, 1.0945902854204177, 1.074431790113449, 0.9664173120260239, 0.8341029697656631, 0.7604887264966965, 0.7100476545095443, 0.7709630954265595, 0.7441644829511642, 0.6591928976774216, 0.6202148348093033, 0.6039589694142342, 0.589117259979248, 0.6270246678590774, 0.6114602187275886, 0.6015944105386734, 0.5473298028111457, 0.540616147518158, 0.5559420719742775, 0.5493009546399117, 0.6265562871098518, 0.5385532853007317, 0.5334084039926529, 0.5071086630225181, 0.4942589454352856, 0.5044045494496823, 0.5324810695648193, 0.5171516102552414, 0.49219829320907593, 0.48504368230700495, 0.5021588918566704, 0.4981453606486321, 0.47158617541193965, 0.47493129000067713, 0.5164463195204735, 0.5088751927018166, 0.4509620888531208, 0.4779379215836525, 0.4887304276227951, 0.4730620950460434, 0.5022373385727406, 0.45021281942725183, 0.445620531141758, 0.4727540700137615, 0.45894669234752655, 0.4910897566378117, 0.527199275791645, 0.4590332302451134, 0.45007472202181814], 'val/acc': [47.01, 56.1, 60.02, 62.01, 65.81, 70.18, 73.25, 75.29, 73.29, 73.4, 77.44, 78.87, 79.34, 79.63, 78.26, 79.43, 79.51, 81.44, 81.76, 81.01, 81.39, 78.46, 81.58, 82.02, 82.61, 83.61, 82.66, 82.21, 82.26, 83.61, 83.75, 83.59, 83.4, 83.85, 84.05, 83.49, 82.96, 85.23, 84.05, 84.09, 84.7, 83.54, 85.12, 85.75, 84.63, 84.99, 84.14, 82.92, 85.01, 85.27]}"
"{'_runtime': 1391.676636595, '_step': 49, '_timestamp': 1746837813.414606, '_wandb': {'runtime': 1391}, 'train/acc': 89.93, 'train/epoch_time': 26.36568260192871, 'train/loss': 0.2850726855837781, 'train/update_time': 2.7368855476379395, 'val/acc': 85.23, 'val/epoch_time': 1.338345289230347, 'val/loss': 0.44912060737609866}","{'lr': 0.001, 'eta': None, 'name': 'ImpK_b_0.001', 'strategy': 'ImpK', 'num_steps': None, 'optimizer': 'CAdamW', 'num_epochs': 50, 'param_usage': 0.01, 'update_task': 'mirror_descent', 'num_restarts': 5, 'update_kwargs': {'eta': 10000000, 'num_steps': 50, 'lambda_value': 0.001}, 'error_correction': None}",ImpK_b_0.001_restart_3,"{'train/loss': [1.6076325275708951, 1.3077600423027487, 1.143926669722018, 1.0376508037757386, 0.9488423303569979, 0.8675034404410731, 0.8031251933568578, 0.7584444676213862, 0.7163900940314584, 0.6801120778331367, 0.6477537963853772, 0.6261670751797269, 0.6001751260531832, 0.5780719635279282, 0.5622017359184792, 0.5447023661087846, 0.5281262900823217, 0.5083596723158951, 0.49252073798338164, 0.4850603600444696, 0.47272910402558954, 0.4629949080517225, 0.4475152556929747, 0.4343185044844132, 0.4290172292677033, 0.41704470849098146, 0.4082636521066851, 0.399534600355741, 0.39386527415584116, 0.3889927414753248, 0.3848566542501035, 0.3771854116941047, 0.37212086912921016, 0.3606321310905544, 0.35733115295772355, 0.35231317709321563, 0.34626552557853785, 0.34125505658366795, 0.33524730866369995, 0.3280673846030784, 0.3248304989179382, 0.3179277674011562, 0.31637188426368984, 0.30579944115008234, 0.31066372441818646, 0.30383742747404385, 0.3010877553001999, 0.29012945481121083, 0.289816157782779, 0.2850726855837781], 'train/acc': [40.632, 52.51, 58.738, 62.792, 66.29, 69.314, 71.64, 73.294, 74.866, 76.138, 77.43, 78.164, 79.054, 79.704, 80.17, 80.954, 81.644, 82.288, 82.786, 83.09, 83.424, 83.93, 84.282, 84.928, 84.978, 85.496, 85.724, 86.014, 86.196, 86.386, 86.504, 86.842, 86.92, 87.244, 87.288, 87.576, 87.818, 87.936, 88.124, 88.384, 88.56, 88.728, 88.88, 89.346, 89.046, 89.218, 89.33, 89.734, 89.746, 89.93], 'val/loss': [1.5844521272182464, 1.1985698193311691, 1.2291789430379867, 1.0548687463998794, 0.9427669739723206, 0.8650024020671845, 0.8373321616649627, 0.8273584884405136, 0.8313727349042892, 0.7252609297633171, 0.729316046833992, 0.6699138912558555, 0.6793741059303283, 0.6581654661893844, 0.6484248304367065, 0.641280100941658, 0.626447434425354, 0.631139597594738, 0.5617267432808876, 0.6290192365646362, 0.5641470256447793, 0.5399942618608474, 0.5672062328457832, 0.5634262230992317, 0.528718047440052, 0.4958547660708427, 0.5409152254462242, 0.5448988465964795, 0.5694567030668258, 0.5305370062589645, 0.50781024903059, 0.477540825009346, 0.47140408724546434, 0.484226650595665, 0.4736555615067482, 0.5232974684238434, 0.5005960816144943, 0.49674451306462286, 0.474797433167696, 0.46611990600824355, 0.45142141193151475, 0.48320905536413195, 0.4659189337491989, 0.49469430074095727, 0.5141535747051239, 0.49821420311927794, 0.5030626025795937, 0.5028734162449837, 0.45744704216718673, 0.44912060737609866], 'val/acc': [44.07, 56.74, 56.18, 62.57, 65.96, 69.02, 70.67, 71.48, 71.45, 74.84, 74.53, 76.68, 76.05, 76.99, 77.84, 77.91, 78.96, 78.24, 81.11, 79.14, 80.98, 81.72, 80.96, 80.97, 81.86, 83.3, 81.63, 81.57, 81.43, 82.27, 82.83, 83.99, 84.0, 83.94, 84.49, 82.79, 83.59, 83.44, 84.31, 84.58, 85.05, 84.11, 84.4, 84.51, 83.4, 83.53, 83.57, 83.85, 84.81, 85.23]}"
"{'_runtime': 1391.719852884, '_step': 49, '_timestamp': 1746839206.8269262, '_wandb': {'runtime': 1391}, 'train/acc': 89.958, 'train/epoch_time': 26.60484743118286, 'train/loss': 0.2851341600194002, 'train/update_time': 2.7531652450561523, 'val/acc': 84.04, 'val/epoch_time': 1.3616390228271484, 'val/loss': 0.49616216704249383}","{'lr': 0.001, 'eta': None, 'name': 'ImpK_b_0.001', 'strategy': 'ImpK', 'num_steps': None, 'optimizer': 'CAdamW', 'num_epochs': 50, 'param_usage': 0.01, 'update_task': 'mirror_descent', 'num_restarts': 5, 'update_kwargs': {'eta': 10000000, 'num_steps': 50, 'lambda_value': 0.001}, 'error_correction': None}",ImpK_b_0.001_restart_4,"{'train/loss': [1.5931861909759013, 1.2727565350739851, 1.1228056825945139, 1.007441967649533, 0.9173408594277813, 0.8419062022662833, 0.7780213810293876, 0.7328867046424495, 0.6866248907792903, 0.6470726377823773, 0.6223010772939228, 0.5967205528103178, 0.5730409985003264, 0.5560135653866526, 0.5416931246247743, 0.5199788379699678, 0.5018434947561425, 0.4945273878781692, 0.4773376141972554, 0.4638589965108106, 0.4542322796019142, 0.44031786697599895, 0.4323171458738234, 0.426046658659835, 0.4122562558983293, 0.4051468070129604, 0.3970992987418114, 0.393573468755883, 0.38734171404253187, 0.37652254165590876, 0.37137752649424327, 0.368080053983442, 0.35525541872624544, 0.3522811005716129, 0.3443472319475525, 0.34263466946456744, 0.3327934270548394, 0.3271148099999903, 0.3264224061270809, 0.3164282601202845, 0.3101085164129277, 0.3104063604798768, 0.30348885684367033, 0.3009611214213359, 0.29742142828681584, 0.28949496923657636, 0.29013242509663867, 0.2855216467853092, 0.2876788276769316, 0.2851341600194002], 'train/acc': [41.22, 54.004, 59.65, 64.134, 67.428, 70.142, 72.75, 74.204, 76.136, 77.408, 78.176, 79.362, 80.146, 80.486, 81.292, 81.91, 82.644, 82.794, 83.396, 83.666, 84.038, 84.626, 84.87, 85.074, 85.438, 85.828, 86.056, 86.174, 86.482, 86.816, 87.042, 87.192, 87.494, 87.75, 87.862, 88.184, 88.266, 88.268, 88.354, 88.9, 88.982, 89.024, 89.254, 89.298, 89.456, 89.726, 89.734, 89.878, 89.714, 89.958], 'val/loss': [1.5078698515892028, 1.2290894919633866, 1.1743221658468246, 1.001541930437088, 0.9480850905179977, 0.9942492723464966, 0.8202980732917786, 0.7896977114677429, 0.7743260312080383, 0.6723793131113053, 0.7946695655584335, 0.654803424179554, 0.6165563380718231, 0.7812240907549858, 0.6411610811948776, 0.6101629492640496, 0.5738355875015259, 0.5766690528392792, 0.5948614105582237, 0.5514344555139542, 0.539605303555727, 0.5167278888821601, 0.5249836030602455, 0.5032550945878029, 0.5267332407832146, 0.498557101637125, 0.4966602909564972, 0.49162111401557923, 0.5370302325487137, 0.490792995095253, 0.5263394747674465, 0.4951828417181969, 0.5117207945883274, 0.5074819089472293, 0.4721344082057476, 0.5057459101080894, 0.488379440754652, 0.49663268342614175, 0.461917881667614, 0.4809953847527504, 0.46364318802952764, 0.48490928798913957, 0.4646955335140228, 0.4749651084840298, 0.44987024292349814, 0.4919812792539597, 0.4709765049815178, 0.5112836687266826, 0.47732093632221223, 0.49616216704249383], 'val/acc': [45.88, 55.82, 57.62, 64.16, 66.15, 65.69, 71.48, 71.93, 73.43, 76.51, 73.0, 76.99, 78.15, 73.72, 77.99, 79.15, 80.37, 80.01, 80.34, 81.07, 81.59, 82.21, 82.1, 83.03, 82.61, 82.74, 83.03, 83.4, 81.96, 83.42, 83.06, 83.52, 83.28, 83.45, 84.4, 83.43, 83.81, 83.66, 84.81, 84.13, 84.36, 83.82, 84.92, 84.65, 85.07, 84.39, 85.09, 84.01, 84.85, 84.04]}"
"{'_runtime': 1388.117037081, '_step': 49, '_timestamp': 1746840596.1035888, '_wandb': {'runtime': 1388}, 'train/acc': 90.488, 'train/epoch_time': 26.278074741363525, 'train/loss': 0.2727948674536727, 'train/update_time': 2.6927855014801025, 'val/acc': 85.36, 'val/epoch_time': 1.3330357074737549, 'val/loss': 0.445988784134388}","{'lr': 0.001, 'eta': None, 'name': 'ImpK_c_0.001', 'strategy': 'ImpK', 'num_steps': None, 'optimizer': 'CAdamW', 'num_epochs': 50, 'param_usage': 0.01, 'update_task': 'gradient_descent', 'num_restarts': 5, 'update_kwargs': {'eta': 10000000, 'scale': 2, 'num_steps': 50}, 'error_correction': None}",ImpK_c_0.001_restart_0,"{'train/loss': [1.5888765580818782, 1.278384208069433, 1.0925078969782271, 0.9616951448533236, 0.8605166963299217, 0.7857839143489633, 0.7291248323362501, 0.6856181362400884, 0.6527550092438603, 0.6211020417530518, 0.5984197351938624, 0.5746754975727452, 0.5512576293000175, 0.5427213409520171, 0.5222752266527747, 0.5050987107369601, 0.48946519916319786, 0.4801106686939669, 0.46541831819602597, 0.45465026395705044, 0.43986281584900666, 0.4334994841490865, 0.4283360716936838, 0.4194804838170176, 0.4114613025389669, 0.39962940790769086, 0.39688098251514725, 0.3859000181603005, 0.3800459770900209, 0.3716553364263471, 0.36700788574755344, 0.35944204024799037, 0.3497300099610063, 0.3459339434914577, 0.34349089544599926, 0.3320026012027965, 0.33581609673359814, 0.3255446721297091, 0.32181960687308053, 0.31523775597057685, 0.3141263690217377, 0.3031790712681573, 0.30325184613847367, 0.2940797962419822, 0.29894263766077167, 0.2859452435808718, 0.2906358208116668, 0.28388249641641633, 0.2840982370669275, 0.2727948674536727], 'train/acc': [41.19, 53.828, 60.798, 65.908, 69.694, 72.286, 74.506, 76.11, 77.396, 78.478, 79.074, 79.972, 80.97, 81.148, 81.88, 82.332, 82.992, 83.374, 83.676, 84.128, 84.734, 84.86, 85.138, 85.334, 85.782, 85.99, 86.162, 86.394, 86.804, 86.98, 87.226, 87.406, 87.63, 87.682, 88.004, 88.314, 88.146, 88.52, 88.756, 88.918, 89.032, 89.358, 89.236, 89.664, 89.576, 89.898, 89.774, 89.83, 89.962, 90.488], 'val/loss': [1.5253570902347564, 1.2026783531904222, 1.184865100979805, 0.9596939712762833, 0.8502406299114227, 0.8889868831634522, 0.8471728426218033, 0.7390809834003449, 0.7057674083113671, 0.7122547334432602, 0.6802970659732819, 0.657671454846859, 0.7213965761661529, 0.6249879825115204, 0.5733632352948189, 0.5796803963184357, 0.5934259101748467, 0.5678484535217285, 0.5609155014157295, 0.5735948470234871, 0.5477472797036171, 0.6208078297972679, 0.5332445085048676, 0.5168544033169746, 0.5343710047006607, 0.5159884195029736, 0.5256389820575714, 0.5200631700456142, 0.5066330818831921, 0.47266171604394913, 0.4671184468269348, 0.49463675379753114, 0.4690916611254215, 0.5041096150875092, 0.5711220961809158, 0.5451458624005318, 0.4939722460508347, 0.4871491140127182, 0.4624452495574951, 0.4827706316113472, 0.46943468153476714, 0.46305394247174264, 0.4645696857571602, 0.46991502478718755, 0.4470500181615353, 0.4655622665584087, 0.49655187472701073, 0.4630401584506035, 0.46560442984104156, 0.44598878413438797], 'val/acc': [43.37, 56.77, 58.62, 65.81, 70.69, 68.81, 71.66, 74.09, 75.73, 75.82, 76.88, 77.25, 75.33, 78.39, 80.49, 79.82, 79.97, 80.93, 80.65, 80.74, 81.59, 78.61, 82.27, 82.54, 81.87, 82.79, 82.71, 82.33, 82.79, 84.52, 84.11, 83.71, 84.26, 83.59, 80.72, 81.83, 83.72, 83.83, 84.61, 84.45, 84.58, 84.5, 85.19, 84.69, 85.43, 84.82, 83.88, 84.98, 85.07, 85.36]}"
"{'_runtime': 1389.733736409, '_step': 49, '_timestamp': 1746841987.49003, '_wandb': {'runtime': 1389}, 'train/acc': 90.226, 'train/epoch_time': 26.384189128875732, 'train/loss': 0.27569099384195667, 'train/update_time': 2.697028160095215, 'val/acc': 85.43, 'val/epoch_time': 1.3535099029541016, 'val/loss': 0.45576731830835343}","{'lr': 0.001, 'eta': None, 'name': 'ImpK_c_0.001', 'strategy': 'ImpK', 'num_steps': None, 'optimizer': 'CAdamW', 'num_epochs': 50, 'param_usage': 0.01, 'update_task': 'gradient_descent', 'num_restarts': 5, 'update_kwargs': {'eta': 10000000, 'scale': 2, 'num_steps': 50}, 'error_correction': None}",ImpK_c_0.001_restart_1,"{'train/loss': [1.599367113064622, 1.2927507387707606, 1.1086307925641383, 0.9915680877692864, 0.8931157672801591, 0.817110794432023, 0.7577830149084711, 0.7126182647007505, 0.6647054494341926, 0.6342471677933812, 0.5973338080794001, 0.579820978443336, 0.5580652366818675, 0.5331351827934879, 0.5211033286036127, 0.5010569928704626, 0.491337992117533, 0.4726462650786885, 0.4645730611460898, 0.45264314881066225, 0.4443010328066014, 0.4343065044764058, 0.42604829748268325, 0.41354729086541764, 0.40927336816592597, 0.4011034367182066, 0.391927712027679, 0.3840201104922063, 0.3783932634631691, 0.37440493165532035, 0.3670060994375087, 0.3584593058089771, 0.3522347892108171, 0.3436801738065222, 0.34017300556230423, 0.3396604133536444, 0.330306404996711, 0.32526284959310153, 0.31960039949782976, 0.3126725493108525, 0.30808165475078253, 0.3072306162789655, 0.295812554333521, 0.2989965296919693, 0.2918875996032944, 0.293692693533495, 0.28887048744789473, 0.28371512851751673, 0.28503438129144554, 0.27569099384195667], 'train/acc': [40.814, 53.32, 60.438, 64.702, 68.34, 71.322, 73.464, 74.994, 76.644, 77.69, 79.262, 79.802, 80.596, 81.4, 81.946, 82.542, 82.762, 83.462, 83.834, 84.362, 84.538, 84.808, 85.09, 85.632, 85.67, 86.052, 86.262, 86.52, 86.792, 86.826, 86.982, 87.438, 87.576, 87.964, 88.03, 88.038, 88.408, 88.532, 88.634, 88.908, 89.164, 89.162, 89.39, 89.392, 89.698, 89.612, 89.652, 90.042, 89.896, 90.226], 'val/loss': [1.4883704614639282, 1.2384124892950057, 1.0907712972164154, 0.9691589748859406, 0.9064530688524246, 0.8628726637363434, 0.838693944811821, 0.736917230784893, 0.6913418638706207, 0.6604199394583702, 0.6481644508242607, 0.6670327699184417, 0.606001558303833, 0.63246975004673, 0.6172363078594207, 0.5829933348298073, 0.5970076361298561, 0.55294991761446, 0.5618750634789467, 0.5333097258210182, 0.5445728343725205, 0.5246119183301926, 0.525923577696085, 0.554806314855814, 0.5433201968669892, 0.4758776542544365, 0.5020261822640896, 0.4854030868411064, 0.5725052458047867, 0.5039782521128654, 0.4765911909937859, 0.5133694496750831, 0.4980024114251137, 0.4730208218097687, 0.49215550303459166, 0.49474613055586814, 0.48372687757015226, 0.4612011481821537, 0.4668214538693428, 0.48970031246542933, 0.5230648985505104, 0.48496330082416533, 0.44175744488835333, 0.49070010215044024, 0.5259890535473823, 0.48142884150147436, 0.4428494442999363, 0.42453187584877017, 0.43387900322675704, 0.45576731830835343], 'val/acc': [46.42, 56.24, 61.21, 66.3, 68.22, 70.11, 70.63, 74.8, 76.09, 77.06, 77.49, 77.25, 79.18, 78.56, 78.7, 80.22, 79.8, 81.43, 80.99, 81.87, 81.82, 82.2, 82.31, 81.54, 81.97, 84.07, 82.83, 83.86, 81.03, 83.02, 84.13, 82.98, 83.5, 84.59, 83.85, 83.65, 84.52, 85.05, 84.63, 84.1, 83.21, 83.94, 85.58, 83.97, 82.9, 84.32, 85.71, 86.65, 86.19, 85.43]}"
